#        spin 1         spin 2         distance       C12 [rad/s]
    0    0    0  -29   15   11   3.4452866354E+001   2.0245192131E-001
    0    0    0   28   16    8   3.3226495452E+001   2.6859235259E-001
    0    0    0  -18   18    4   2.5768197453E+001   6.4666894021E-001
    0    0    0  -17   29   13   3.6041642582E+001   1.5531871622E-001
    0    0    0   20   24    8   3.2249030993E+001   2.8995726347E-001
    0    0    0  -28   20   12   3.6441734317E+001   1.6627781557E-001
    0    0    0  -11   13   19   2.5514701644E+001  -4.7648887336E-001
    0    0    0   -7    9   19   2.2158519806E+001  -1.3217200093E+000
    0    0    0    5    3   25   2.5670995306E+001  -1.3008928503E+000
    0    0    0   -1   21    5   2.1610182785E+001   9.9200840987E-001
    0    0    0   12   10   18   2.3832750576E+001  -6.2666005745E-001
    0    0    0   10   26    8   2.8982753492E+001   3.7791861042E-001
    0    0    0   16   14   22   3.0594117082E+001  -2.2960511995E-001
    0    0    0  -28    4   16   3.2496153619E+001   9.4788179133E-002
    0    0    0    5   11   17   2.0856653615E+001  -1.3055156814E+000
    0    0    0   24   16    8   2.9933259094E+001   3.4940098368E-001
    0    0    0   16   16   28   3.6000000000E+001  -2.0829214996E-001
    0    0    0  -27   17   15   3.5256205128E+001   1.2436323267E-001
    0    0    0   12    4   24   2.7129319933E+001  -8.0507923391E-001
    0    0    0   17    9   19   2.7037011669E+001  -2.9058333876E-001
    0    0    0  -31    9   11   3.4102785810E+001   2.0685317368E-001
    0    0    0   -8   12    8   1.6492422502E+001   7.8196842169E-001
    0    0    0   25   19   13   3.3985290936E+001   1.7046747708E-001
    0    0    0   26   18   12   3.3823069051E+001   1.9183878750E-001
    0    0    0  -19    1   27   3.3030289130E+001  -3.3248355235E-001
    0    0    0   33    3   13   3.5594943461E+001   1.5863300216E-001
    0    0    0   -4   12   16   2.0396078054E+001  -1.1894079179E+000
    0    0    0   19   27   11   3.4799425283E+001   1.9817870343E-001
    0    0    0   -1   35    7   3.5707142143E+001   2.3176888213E-001
    0    0    0  -14    4   14   2.0199009877E+001  -6.3847454270E-001
    0    0    0  -31    9   15   3.5594943461E+001   1.2356675958E-001
    0    0    0  -25   15   19   3.4799425283E+001   2.9913766556E-002
    0    0    0   20   20    8   2.9393876913E+001   3.6526360845E-001
    0    0    0   17   27    1   3.1921779399E+001   3.6557773375E-001
    0    0    0   -2   20   14   2.4494897428E+001   1.6230227539E-002
    0    0    0   -2   10   12   1.5748015748E+001  -2.2657401952E+000
    0    0    0   27   19    3   3.3151168909E+001   3.1931700165E-001
    0    0    0  -33    3   15   3.6373066959E+001   1.2139390548E-001
    0    0    0  -19    3   17   2.5670995306E+001  -2.2252114544E-001
    0    0    0   -3    9   19   2.1236760582E+001  -1.7450071547E+000
    0    0    0   -9    3   11   1.4525839046E+001  -2.8032313280E+000
    0    0    0  -28   14   18   3.6110940171E+001   6.4486022960E-002
    0    0    0   25    7   17   3.1032241298E+001   3.9785700002E-002
    0    0    0   24    8    8   2.6532998323E+001   4.6436534505E-001
    0    0    0  -25   19   11   3.3271609519E+001   2.1763331219E-001
    0    0    0   19   19   19   3.2908965344E+001  -7.4305169446E-017
    0    0    0  -10   30    4   3.1874754901E+001   3.5088320060E-001
    0    0    0  -29    7    7   3.0643106892E+001   3.4960906851E-001
    0    0    0   25    9   19   3.2664965942E+001  -5.1313356366E-003
    0    0    0  -14   14   20   2.8142494559E+001  -2.7565679187E-001
    0    0    0   -4    2   34   3.4292856399E+001  -5.7639180474E-001
    0    0    0  -10   16   14   2.3494680249E+001  -5.9975833860E-002
    0    0    0  -22   28    6   3.6110940171E+001   2.3230507066E-001
    0    0    0  -17   19   19   3.1796226191E+001  -2.6422633193E-002
    0    0    0   -5   29   13   3.2171415884E+001   1.8272776253E-001
    0    0    0  -10    2   28   2.9799328852E+001  -7.4307072333E-001
    0    0    0   18   16   18   3.0066592757E+001  -3.3007248654E-002
    0    0    0  -10   26   16   3.2124756808E+001   9.2029311298E-002
    0    0    0   22   16   14   3.0594117082E+001   1.5484996461E-001
    0    0    0   19    7   19   2.7766886754E+001  -2.2544475572E-001
    0    0    0  -14   12    2   1.8547236991E+001   1.8041118771E+000
    0    0    0   16    8   24   2.9933259094E+001  -4.1292843526E-001
    0    0    0   -7   25   19   3.2171415884E+001  -1.6611614776E-002
    0    0    0   11    3   19   2.2158519806E+001  -1.3217200093E+000
    0    0    0  -17   15   23   3.2295510524E+001  -1.8467564180E-001
    0    0    0   -6    4    2   7.4833147735E+000   2.2361662956E+001
    0    0    0    8   14   30   3.4058772732E+001  -4.0077187473E-001
    0    0    0   27    1    9   2.8478061732E+001   3.6167433244E-001
    0    0    0   12   30   14   3.5213633723E+001   1.4361998306E-001
    0    0    0   18   12    2   2.1725560982E+001   1.1335073053E+000
    0    0    0    2   30   20   3.6110940171E+001   2.0200440927E-002
    0    0    0   -4   12   24   2.7129319933E+001  -8.0507923391E-001
    0    0    0    7   15   27   3.1670175244E+001  -4.4322153979E-001
    0    0    0  -11   19   29   3.6373066959E+001  -2.2480352867E-001
    0    0    0   -3    5    7   9.1104335791E+000  -1.2162034510E+001
    0    0    0   26   16    2   3.0594117082E+001   4.1115335432E-001
    0    0    0  -19    1   19   2.6888659319E+001  -3.0547680939E-001
